# SELECT write_total_time_max,hints,mpihome,mpihost,obj_size,total_size_mb,test_type,strided,target,num_hosts FROM experiment WHERE  !isnull(write_total_time_max) && mpihost like 'rrz' && test_type=2 && isnull(error) && target rlike 'stat' && total_size_mb>20*1000 && total_size_mb<22*1024 && isnull(user_error) (1239381515)
# xpoint ypoint ydev
# N-1, strided, PanFS yaxis 1
310 755.59001052107 0
312 771.471311923252 0
314 776.110239443345 0
316 785.344010559557 0
318 750.406024189143 0
320 780.425590324512 0
322 781.717415550089 0
324 786.012590204207 0
326 734.448825253551 0
328 806.880726710719 0
330 781.590983712957 0
332 745.194442220492 0
334 786.2787811728 0
336 773.573709771907 0
338 776.434082649895 0
340 750.015573869612 0
342 808.676685014759 0
344 807.260929042534 0
346 788.575764812832 0
348 791.223830971758 0
350 767.513786471825 0
352 786.918064030248 0
354 773.336053527374 0
356 796.144707625421 0
358 771.827057182706 0
360 758.277201544905 0
362 789.064215941275 0
364 763.92132576238 0
366 803.554257770033 0
368 772.048396343119 0
370 769.502066107934 0
372 830.360836030074 0
374 766.476191902701 0
376 749.668680212338 0
378 781.835753221106 0
380 775.422011642484 0
382 809.613985704346 0
384 744.182833039399 0
386 811.512034984914 0
388 763.693953842366 0
390 839.774041893322 0
392 785.122255249784 0
394 784.762905254118 0
396 813.439746896823 0
398 776.557874762808 0
400 775.683231931385 0
402 768.249476441756 0
404 745.27078704884 0
406 811.584780902395 0
408 791.34039434964 0
410 774.449315876877 0
412 791.85306728998 0
414 775.23302364513 0
416 804.109702023038 0
418 806.556808872645 0
420 791.915142274456 0
424 805.035849553798 0
426 814.215366501726 0
428 838.651922927225 0
430 766.745828994389 0
432 815.003882374022 0
434 823.345764989399 0
436 843.721651354962 0
438 777.348806663098 0
440 775.656424051832 0
442 802.753535076193 0
444 765.811684547872 0
446 413.788294079123 0
448 789.752991123118 0
450 783.807168398404 0
452 820.616778954123 0
456 796.912063129769 0
458 765.361373698696 0
460 839.149804705911 0
462 803.190779401258 0
464 802.95831289848 0
466 768.578905672137 0
468 854.924984236877 0
470 782.52229805642 0
472 799.448029261476 0
474 792.607858556824 0
476 774.661911468508 0
478 790.3802103653 0
480 846.40586412731 0
482 793.816272925146 0
484 779.374004739156 0
486 834.373726672643 0
488 800.378414723773 0
490 777.644815220034 0
492 797.675424749477 0
494 841.082307673334 0
496 805.087777930682 0
498 793.298427696112 0
500 824.502163804428 0
504 840.74842366859 0
506 807.111605575347 0
508 765.880231366123 0
510 851.725114064009 0
512 766.452381041525 0
514 807.206858865352 0
516 818.800752030081 0
518 835.392020886024 0
520 815.427403384482 0
522 815.395705802464 0
524 823.980280249236 0
526 822.697031215453 0
528 807.512681545295 0
532 805.908419497784 0
534 813.605209592265 0
536 796.263303665899 0
538 794.909923901227 0
540 834.319333757069 0
542 766.270593435573 0
544 810.691288066414 0
548 759.990491436722 0
550 804.896565559616 0
552 809.044828758728 0
554 739.045321236112 0
556 831.368772626985 0
558 813.654295849705 0
560 805.835338976708 0
562 813.16488304419 0
564 819.03558172277 0
568 792.557516436033 0
570 777.555300572193 0
572 782.492962917636 0
574 790.352432950414 0
578 770.348902856713 0
580 798.833386692487 0
582 830.62658186774 0
588 762.924466797057 0
590 799.909337460042 0
592 761.754587155963 0
594 823.488245822189 0
598 775.264905300377 0
602 758.556747675613 0
612 806.691054154414 0
614 770.465525804849 0
616 770.682426858622 0
618 753.464388114526 0
620 770.246657879872 0
622 775.855597638789 0
626 815.014622562574 0
630 766.246987140141 0
632 770.704981102784 0
634 771.540509355274 0
636 758.573916910647 0
638 770.421485924131 0
640 799.114695046434 0
642 777.222325630867 0
644 761.434747345472 0
648 779.795656462184 0
650 742.525013432467 0
652 768.564644711434 0
654 760.891877017359 0
656 805.07147746316 0
658 737.372609342522 0
660 782.556010443305 0
662 769.420111761235 0
664 778.921061440614 0
666 781.866357159765 0
668 768.347848302913 0
670 824.396064188713 0
674 789.739094844063 0
676 808.256043248199 0
680 734.989075122905 0


# N-1, strided, PLFS yaxis 2


