# SELECT write_total_time_max,hints,mpihome,mpihost,obj_size,total_size_mb,left(target,10) as target,read_total_time_max,num_hosts FROM experiment WHERE  !isnull(read_total_time_max) && mpihost like 'rrz' && description like 'nm_restart'   && isnull(user_error) (1239518457)
# xpoint ypoint ydev
# target=/net/scrat yaxis 1
386 355.379419909887 0
388 353.874000338839 0
390 352.956795966681 0
392 381.243632747096 0
394 373.882562680607 0
396 370.139476673105 0
398 387.177221441181 0
400 398.537071495862 0
402 355.85750818384 0
404 355.745593752499 0
406 330.53380024508 0
408 335.545236619543 0
410 377.280534280807 0
412 350.333357303555 0
414 325.404484182312 0
416 344.440182500908 0
418 328.798156815208 0
420 342.309474462494 0
424 329.885924450332 0
426 350.100483174413 0
428 352.774311850713 0
430 333.09466311699 0
432 359.214218896165 0
434 338.282404514664 0
436 352.697624711277 0
438 383.858190223209 0
440 365.837836678676 0
442 310.650712430613 0
444 330.698451044479 0
446 348.555948687737 0
448 338.678870535271 0
450 217.889295562691 0
452 316.642758881085 0
456 396.529670099656 0
458 356.604733496878 0
460 345.707821153586 0
462 365.299909835114 0
464 350.388308290759 0
466 337.985750493284 0
468 380.245748798372 0
470 357.580170854201 0
472 362.712818996038 0
474 359.836366866049 0
476 357.055480227763 0
478 331.973197481991 0
480 353.536173837618 0
482 412.050687160649 0
484 379.404864569134 0
486 364.546244338736 0
488 368.43838515442 0
490 378.521012816459 0
492 380.496420935205 0
494 350.581054637299 0
496 370.165016740305 0
498 385.306646437533 0
500 400.034017329288 0
504 405.134975712685 0
506 367.663973315697 0
508 385.494386296613 0
510 368.979646308166 0
512 381.113640975613 0
516 401.392680095382 0
518 373.108603723671 0
520 388.244065687227 0
522 382.665744565522 0
524 393.554580414805 0
526 396.931181423387 0
528 395.181792736012 0
532 372.866158693826 0
534 366.949973103819 0
536 375.652170721457 0
538 376.635417739775 0
540 368.141914304155 0
542 388.134975750814 0
544 385.209230861929 0
548 396.177460921692 0
550 385.019362268227 0
552 402.494580846686 0
554 376.326287388476 0
556 376.27442182075 0
558 385.84719023991 0
560 380.164982095038 0
562 375.210262073216 0
564 379.209066750618 0
568 390.531991208523 0
570 390.627654355864 0
572 397.419262102429 0
574 403.618202304394 0
578 375.199587900253 0
580 391.108536867439 0
582 371.143101032856 0
588 412.927799588256 0
590 381.261664661245 0
592 409.575021821472 0
594 402.90333625884 0
598 399.497080609512 0
602 359.444745147934 0
612 280.910428666341 0
614 376.3590078209 0
616 417.653483031386 0
618 394.648668239794 0
620 409.954121728743 0
622 413.03865173075 0
626 405.215927099842 0
630 390.265196571812 0
632 380.41972089286 0
634 376.162592956879 0
636 389.138576779026 0
638 385.366340248775 0
640 394.597733525229 0
642 383.532344836636 0
644 412.819757708274 0
648 382.98676182888 0
650 381.772534672316 0
652 398.567214660624 0
654 377.736343665196 0
656 284.312935527968 0
658 371.60638618481 0
660 410.502590756693 0
662 401.346702343497 0
664 422.014983048752 0
666 392.510771731297 0
668 393.71524943398 0
670 397.373421779731 0
674 388.275071285106 0
676 388.4823078691 0
680 371.114546701652 0


# target=/var/tmp/p yaxis 2


